No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
1,2.02301E+13,2023.01.01,52:01.7,40.615,28.9735,8.2,2.9,0,2.9,0,0,0,Ke,ESENKOY-CINARCIK (YALOVA) [South East  1.6 km]
2,2.02301E+13,2023.01.01,30:37.3,35.0932,27.2323,67.4,2.4,0,2.4,0,0,0,Ke,AKDENIZ
3,2.02301E+13,2023.01.01,15:35.7,37.7643,43.6797,3.9,2.9,0,2.9,0,0,0,Ke,ORDEKLI- (HAKKARI) [North West  6.4 km]
4,2.02301E+13,2023.01.01,48:32.1,37.013,35.9515,7.6,2,0,2,0,0,0,Ke,SOGUKPINAR-CEYHAN (ADANA) [South West  2.0 km]
5,2.02301E+13,2023.01.01,40:11.7,37.02,35.9815,7.3,2,0,2,0,0,0,Ke,DOKUZTEKNE-CEYHAN (ADANA) [North 1.3 km]
6,2.02301E+13,2023.01.01,10:55.2,35.9333,29.9273,4,2.4,0,2.4,0,0,0,Ke,AKDENIZ
7,2.02301E+13,2023.01.01,32:22.2,38.841,43.567,5,3.1,0,3,3.1,0,0,Ke,AKCIFT- (VAN) [North West  1.5 km]
8,2.02301E+13,2023.01.01,26:20.6,37.0908,28.366,5.4,2.2,0,2.2,0,0,0,Ke,KIZILAGAC-ULA (MUGLA) [North East  0.8 km]
9,2.02301E+13,2023.01.01,38:16.7,37.9665,27.1342,7.5,2,0,2,0,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
10,2.02301E+13,2023.01.01,36:16.9,40.5,32.8875,5.4,2,0,2,0,0,0,Ke,YILDIRIMAYDOGAN-CUBUK (ANKARA) [North West  3.6 km]
11,2.02301E+13,2023.01.01,26:14.8,36.2367,28.933,10.2,2.7,0,2.7,0,0,0,Ke,AKDENIZ
12,2.02301E+13,2023.01.01,58:06.4,38.5273,44.0118,1.7,3.1,0,3,3.1,0,0,Ke,CARDAK-SARAY (VAN) [West 4.1 km]
13,2.02301E+13,2023.01.01,56:52.6,41.2758,43.8995,8.1,2.4,0,2.4,0,0,0,Ke,GURCISTAN
14,2.02301E+13,2023.01.01,12:19.2,41.108,34.1603,3.3,2.7,0,2.7,0,0,0,Ke,CELTIKCI-TOSYA (KASTAMONU) [East 1.4 km]
15,2.02301E+13,2023.01.01,02:11.2,37.8553,29.346,1.2,2.8,0,2.8,0,0,0,Ke,KOCABAS-HONAZ (DENIZLI) [North East  5.6 km]
16,2.02301E+13,2023.01.01,33:38.9,40.7402,34.5162,21.5,2.3,0,2.3,0,0,0,Ke,CAVUSOGLU-ISKILIP (CORUM) [South West  0.3 km]
17,2.02301E+13,2023.01.01,12:16.2,41.1233,34.184,5,3,0,3,2.8,0,0,Ke,CAYBASI-TOSYA (KASTAMONU) [North West  2.9 km]
18,2.02301E+13,2023.01.01,05:16.4,40.3558,27.1057,13,2.5,0,2.5,0,0,0,Ke,ESKIBALIKLI-BIGA (CANAKKALE) [North East  1.0 km]
19,2.02301E+13,2023.01.01,26:29.6,40.6815,30.4095,15.7,2.2,0,2.2,0,0,0,Ke,KEMALIYE-ARIFIYE (SAKARYA) [North West  0.5 km]
