No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
37,2.02402E+13,2024.02.28,15:16.5,37.881,27.6287,8.3,2.1,0,2.1,0,0,0,Ke,ALANGULLU-GERMENCIK (AYDIN) [South East  1.8 km]
38,2.02402E+13,2024.02.28,45:29.8,37.5315,42.3427,9.4,2.1,0,2.1,0,0,0,Ke,BASAGAC- (SIRNAK) [South West  2.9 km]
39,2.02402E+13,2024.02.28,18:41.5,37.7157,35.3773,5.4,2.3,0,2.3,0,0,0,Ke,KAPUZBASI-YAHYALI (KAYSERI) [South 7.5 km]
40,2.02402E+13,2024.02.28,12:06.6,40.331,43.2565,5,2,0,2,0,0,0,Ke,AKCAKALE-KAGIZMAN (KARS) [North East  4.2 km]
41,2.02402E+13,2024.02.28,39:45.8,40.3168,27.0362,16.4,2.1,0,2.1,0,0,0,Ke,CINARDERE-BIGA (CANAKKALE) [South West  1.9 km]
42,2.02402E+13,2024.02.28,26:26.6,40.3278,27.0277,10.8,2.2,0,2.2,0,0,0,Ke,CELIKGURU-BIGA (CANAKKALE) [West 2.1 km]
43,2.02402E+13,2024.02.28,13:25.0,38.4082,44.9462,5,3.3,0,3.2,3.3,0,0,Ke,IRAN
44,2.02402E+13,2024.02.28,06:56.7,40.9103,42.7047,5,2.7,0,2.7,0,0,0,Ke,TELLIOGLU-GOLE (ARDAHAN) [South East  0.4 km]
45,2.02402E+13,2024.02.28,53:00.5,40.3027,27.022,12.3,2.2,0,2.2,0,0,0,Ke,DISBUDAK-LAPSEKI (CANAKKALE) [South East  2.1 km]
46,2.02402E+13,2024.02.28,01:22.7,41.0178,36.049,5,2.2,0,2.2,0,0,0,Ke,ILICAKOY-KAVAK (SAMSUN) [West 0.9 km]
47,2.02402E+13,2024.02.28,15:20.9,40.2877,27.0305,9.6,2,0,2,0,0,0,Ke,HISARLI-BIGA (CANAKKALE) [North West  1.1 km]
48,2.02402E+13,2024.02.27,54:47.3,38.6188,26.6852,6.4,2.1,0,2.1,0,0,0,Ke,IZMIR KORFEZI (EGE DENIZI)
49,2.02402E+13,2024.02.27,41:29.7,38.0675,37.4805,5.1,2.4,0,2.4,0,0,0,Ke,SUNNETKOY-ELBISTAN (KAHRAMANMARAS) [South East  7.8 km]
50,2.02402E+13,2024.02.27,33:21.5,40.294,27.0173,11.5,2.7,0,2.7,0,0,0,Ke,GURGENDERE-BIGA (CANAKKALE) [North East  1.4 km]
51,2.02402E+13,2024.02.27,45:39.2,40.3048,27.038,7.6,2.3,0,2.3,0,0,0,Ke,HISARLI-BIGA (CANAKKALE) [North 2.5 km]
52,2.02402E+13,2024.02.27,41:55.5,39.3707,28.223,9.2,2.1,0,2.1,0,0,0,Ke,KOCABEY-SINDIRGI (BALIKESIR) [North East  2.8 km]
53,2.02402E+13,2024.02.27,04:38.4,38.3038,38.1445,5,2.2,0,2.2,0,0,0,Ke,DURULDU- (MALATYA) [South West  2.6 km]
