No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
1,2.01401E+13,2014.01.01,54:23.5,37.8983,26.756,8.1,2.2,0,2.2,,0,0,Ke,EGE DENIZI
2,2.01401E+13,2014.01.01,17:59.6,37.9305,27.6047,7.7,2,0,2,,0,0,Ke,BOZKOY-GERMENCIK (AYDIN) [South West  2.8 km]
3,2.01401E+13,2014.01.01,14:26.7,36.0278,31.1695,10.8,2.5,0,2.5,,0,0,Ke,AKDENIZ
4,2.01401E+13,2014.01.01,42:41.4,38.6183,26.123,17.3,2.7,0,2.7,,0,0,Ke,SAKIZ ADASI (EGE DENIZI)
5,2.01401E+13,2014.01.01,27:06.2,38.7557,43.5107,8,2.5,0,2.5,,0,0,Ke,MEYDANCIK- (VAN) [South East  1.5 km]
6,2.01401E+13,2014.01.01,55:42.2,36.726,27.5452,13.4,2.3,0,2.3,,0,0,Ke,SINDI-DATCA (MUGLA) [North East  3.4 km]
7,2.01401E+13,2014.01.01,31:09.1,36.7655,27.5602,12,2.1,0,2.1,,0,0,Ke,GOKOVA KORFEZI (AKDENIZ)
8,2.01401E+13,2014.01.01,50:25.1,36.7887,27.5632,5.9,2.9,0,2.9,,0,0,Ke,GOKOVA KORFEZI (AKDENIZ)
9,2.01401E+13,2014.01.01,07:29.7,40.6062,33.522,1.2,2.4,0,2.4,,0,0,Ke,SARITARLA-ELDIVAN (CANKIRI) [North East  1.0 km]
10,2.01401E+13,2014.01.01,32:24.0,39.7227,40.6852,12.6,2,0,2,,0,0,Ke,HAYDARHACI-ASKALE (ERZURUM) [South West  3.1 km]
11,2.01401E+13,2014.01.01,09:59.0,36.7445,27.5467,12.6,2.4,0,2.4,,0,0,Ke,SINDI-DATCA (MUGLA) [North East  4.8 km]
12,2.01401E+13,2014.01.01,09:42.5,36.7878,27.568,7.1,2.3,0,2.3,,0,0,Ke,GOKOVA KORFEZI (AKDENIZ)
13,2.01401E+13,2014.01.01,58:30.5,36.781,27.5675,9.8,2.1,0,2.1,,0,0,Ke,GOKOVA KORFEZI (AKDENIZ)
14,2.01401E+13,2014.01.01,24:03.9,36.7507,27.5502,12.1,2.4,0,2.4,,0,0,Ke,SINDI-DATCA (MUGLA) [North East  5.6 km]
15,2.01401E+13,2014.01.01,17:17.7,36.7763,27.576,13.7,3,0,3,,0,0,Ke,KARAKOY-DATCA (MUGLA) [North West  5.7 km]
16,2.01401E+13,2014.01.01,07:45.9,36.7488,27.5493,12.7,2.4,0,2.4,,0,0,Ke,SINDI-DATCA (MUGLA) [North East  5.4 km]
17,2.01401E+13,2014.01.01,07:05.5,36.7735,27.5747,10.2,2.4,0,2.4,,0,0,Ke,KARAKOY-DATCA (MUGLA) [North West  5.7 km]
18,2.01401E+13,2014.01.01,04:26.8,36.724,27.5255,15.4,3.6,0,3.6,,0,0,Ke,SINDI-DATCA (MUGLA) [North 3.9 km]
19,2.01401E+13,2014.01.01,23:54.8,38.9353,43.5992,10.8,2.3,0,2.3,,0,0,Ke,CAKIRBEY- (VAN) [North East  3.6 km]
20,2.01401E+13,2014.01.01,04:19.6,39.5592,31.7713,5,2.1,0,2.1,,0,0,Ke,OGLAKCI-SIVRIHISAR (ESKISEHIR) [North East  3.5 km]
21,2.01401E+13,2014.01.01,24:42.1,39.1292,29.1105,8.1,2.2,0,2.2,,0,0,Ke,SOGUT-SIMAV (KUTAHYA) [South East  1.8 km]
22,2.01401E+13,2014.01.01,27:48.6,37.422,27.6312,5.3,3,0,3,,0,0,Ke,KARSIYAKA-MILAS (MUGLA) [South West  1.3 km]
23,2.01401E+13,2014.01.01,02:06.0,35.1387,33.8057,15.5,2.1,0,2.1,,0,0,Ke,KIBRIS-TUZLA
24,2.01401E+13,2014.01.01,17:29.5,35.9978,31.482,16.7,2.4,0,2.4,,0,0,Ke,AKDENIZ
25,2.01401E+13,2014.01.01,33:44.4,35.8988,31.2982,21.8,2.8,0,2.8,,0,0,Ke,AKDENIZ
26,2.01312E+13,2013.12.31,20:23.8,37.0317,28.1322,1.5,2.7,0,2.7,,0,0,Ke,SARNICKOY- (MUGLA) [South 4.8 km]
27,2.01312E+13,2013.12.31,38:56.1,37.4125,26.9943,5,2.7,0,2.7,,0,0,Ke,EGE DENIZI
28,2.01312E+13,2013.12.31,23:14.9,39.6438,27.9912,5.4,2.1,0,2.1,,0,0,Ke,KARAMAN- (BALIKESIR) [South 1.0 km]
29,2.01312E+13,2013.12.31,37:31.1,37.4007,27.0287,13.6,2,0,2,,0,0,Ke,EGE DENIZI
30,2.01312E+13,2013.12.31,28:40.5,39.6378,26.2157,9.3,2.2,0,2.2,,0,0,Ke,KOSEDERE-AYVACIK (CANAKKALE) [North East  3.0 km]
31,2.01312E+13,2013.12.31,47:11.2,37.4193,27.014,12.4,2.1,0,2.1,,0,0,Ke,EGE DENIZI
32,2.01312E+13,2013.12.31,44:12.0,37.4177,26.9463,2.4,3.3,0,3.3,,0,0,Ke,EGE DENIZI
33,2.01312E+13,2013.12.31,43:18.4,37.4138,27.0445,2.9,3,0,3,,0,0,Ke,EGE DENIZI
34,2.01312E+13,2013.12.31,27:16.8,37.4037,27.0322,3.6,2.5,0,2.5,,0,0,Ke,EGE DENIZI
35,2.01312E+13,2013.12.31,14:16.7,36.1537,28.4743,29.6,2.2,0,2.2,,0,0,Ke,#NAME?
