No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
1,2.01201E+13,2012.01.01,52:05.5,38.3258,41.016,9.3,2.8,2.8,2.7,,0,0,Ke,BARIN-KULP (DiYARBAKIR) [South East  1.2 km]
2,2.01201E+13,2012.01.01,49:23.9,38.3245,40.9752,18.8,2.6,2.6,2.6,,0,0,Ke,DAGCILAR-SILVAN (DiYARBAKIR) [North East   2.44 km]
3,2.01201E+13,2012.01.01,45:07.4,37.9975,42.628,8.6,2.8,2.8,0,,0,0,Ke,DOKUKTAS-HIZAN (BiTLiS) [West  .44 km]
4,2.01201E+13,2012.01.01,16:43.2,40.8722,28.694,14.1,2.8,2.7,2.8,,0,0,Ke,MARMARA DENiZi
5,2.01201E+13,2012.01.01,07:51.0,40.8598,28.7053,10.7,2.7,0,2.7,,0,0,Ke,MARMARA DENiZi
6,2.01201E+13,2012.01.01,07:42.8,38.0355,42.4805,9.5,2.8,2.8,0,,0,0,Ke,CAVUSLU-PERVARI (SiiRT) [North East   3.05 km]
7,2.01201E+13,2012.01.01,58:21.9,37.4275,36.3272,5.4,2.7,2.7,2.6,,0,0,Ke,BESBUCAK-ANDIRIN (KAHRAMANMARAS) [South West   .92 km]
8,2.01201E+13,2012.01.01,29:24.6,38.6845,43.199,5.4,2.7,2.7,0,,0,0,Ke,MOLLAKASIM- (VAN) [North East   1.17 km]
9,2.01201E+13,2012.01.01,21:01.5,39.4953,43.5787,4.8,2.9,2.9,2.9,,0,0,Ke,GUNBULDU-DIYADIN (AGRI) [North East   1.44 km]
10,2.01201E+13,2012.01.01,45:46.2,38.7648,43.3812,14.9,2.6,2.6,0,,0,0,Ke,PIRGARIP- (VAN) [West 2.1 km]
11,2.01201E+13,2012.01.01,36:50.0,38.665,43.0495,3.8,3,0,3,,0,0,Ke,VAN GÖLÜ
12,2.01201E+13,2012.01.01,29:03.1,38.6285,43.1757,21.3,2.7,2.7,0,,0,0,Ke,ARISU- (VAN) [West  4.66 km]
13,2.01201E+13,2012.01.01,04:54.0,37.3742,26.868,18,2.7,2.6,2.7,,0,0,Ke,ONiKi ADALAR (AKDENiZ)
14,2.01201E+13,2012.01.01,55:46.1,38.6845,43.9425,12.8,2.6,0,2.6,,0,0,Ke,SAVATLI-OZALP (VAN) [South East  1.5 km]
15,2.01201E+13,2012.01.01,25:45.3,38.964,43.5682,5,2.6,2.6,0,,0,0,Ke,UNSELI-MURADIYE (VAN) [South West  2.4 km]
16,2.01201E+13,2012.01.01,13:32.7,39.6325,38.7,11.4,2.7,2.7,0,,0,0,Ke,GULBAHCE-KEMAH (ERZiNCAN) [South East  3.1 km]
17,2.01201E+13,2012.01.01,55:48.7,38.4538,42.9977,4,3,3,0,,0,0,Ke,VAN GÖLÜ
18,2.01201E+13,2012.01.01,48:31.7,39.1432,29.1108,5.6,2.7,2.7,2.7,,0,0,Ke,SOGUT-SIMAV (KÜTAHYA) [North East   3.14 km]
19,2.01201E+13,2012.01.01,45:43.6,38.8327,43.6913,12,2.3,0,2.3,,0,0,Ke,OTLAKBASI-MURADIYE (VAN) [South West  1.3 km]
20,2.01201E+13,2012.01.01,27:46.9,38.6832,43.145,7.9,2.6,2.6,0,,0,0,Ke,MOLLAKASIM- (VAN) [North West  3.9 km]
21,2.01201E+13,2012.01.01,21:32.7,38.7993,43.605,5.4,2.8,2.8,0,,0,0,Ke,KUSCU-MURADIYE (VAN) [4 km Batýsý]
22,2.01201E+13,2012.01.01,45:02.6,41.0582,39.9395,15.1,2.9,2.9,0,,0,0,Ke,YESILYALI-ARSIN (TRABZON) [11 km Kuzey Batýsý]
23,2.01201E+13,2012.01.01,02:37.2,38.6673,44.0278,9.3,2.9,2.9,0,,0,0,Ke,TEPEDAM-OZALP (VAN) [2 km Kuzey Batýsý]
24,2.01201E+13,2012.01.01,53:56.3,39.0792,29.1155,5.6,2.8,2.8,0,,0,0,Ke,TASLIK-SIMAV (KÜTAHYA) [1 km Kuzey Batýsý]
