No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000022	20221231203438	2022.12.31	20:34:38.51	39.9485	39.0617	005.3	2.4	0.0	2.4	0.0	0.0	0.0	Ke	GOLKOY-REFAHIYE (ERZINCAN) [South East  1.5 km]
000023	20221231182937	2022.12.31	18:29:37.57	36.1413	29.1513	016.5	2.2	0.0	2.2	0.0	0.0	0.0	Ke	AKDENIZ
000024	20221231182102	2022.12.31	18:21:02.35	40.0003	39.0423	005.3	2.0	0.0	2.0	0.0	0.0	0.0	Ke	KAMBERAGA-REFAHIYE (ERZINCAN) [East 2.5 km]
000025	20221231164414	2022.12.31	16:44:14.85	38.3400	27.2097	010.3	2.1	0.0	2.1	0.0	0.0	0.0	Ke	GOKDERE-BORNOVA (IZMIR) [South West  5.2 km]
000026	20221231150416	2022.12.31	15:04:16.68	37.3465	29.5143	008.5	2.2	0.0	2.2	0.0	0.0	0.0	Ke	KUMAFSARI-ACIPAYAM (DENIZLI) [North West  2.2 km]
000027	20221231150224	2022.12.31	15:02:24.64	38.3360	27.2332	008.4	2.1	0.0	2.1	0.0	0.0	0.0	Ke	GOKDERE-BORNOVA (IZMIR) [South 4.9 km]
000028	20221231141103	2022.12.31	14:11:03.64	39.9927	41.2978	011.5	2.1	0.0	2.1	0.0	0.0	0.0	Ke	YAKUTIYE (ERZURUM) [North East  9.1 km]
000029	20221231130251	2022.12.31	13:02:51.01	39.9717	41.3613	010.7	2.2	0.0	2.2	0.0	0.0	0.0	Ke	BUYUKTUY-PASINLER (ERZURUM) [South West  6.8 km]
000030	20221231113236	2022.12.31	11:32:36.21	38.3443	27.2468	002.8	2.0	0.0	2.0	0.0	0.0	0.0	Ke	GOKDERE-BORNOVA (IZMIR) [South 4.0 km]
000031	20221231081502	2022.12.31	08:15:02.16	38.3765	38.9532	007.8	2.2	0.0	2.2	0.0	0.0	0.0	Ke	YUREKKAYA-SIVRICE (ELAZIG) [North East  1.1 km]
000032	20221231074855	2022.12.31	07:48:55.71	38.7700	26.8830	003.7	2.1	0.0	2.1	0.0	0.0	0.0	Ke	CANDARLI KORFEZI (EGE DENIZI)
000033	20221231070539	2022.12.31	07:05:39.07	37.8203	27.7533	009.3	2.1	0.0	2.1	0.0	0.0	0.0	Ke	ACARLAR-INCIRLIOVA (AYDIN) [South East  1.0 km]
000034	20221231050626	2022.12.31	05:06:26.97	37.0790	28.4263	006.6	2.6	0.0	2.6	0.0	0.0	0.0	Ke	YESILOVA-ULA (MUGLA) [North 1.2 km]
000035	20221231050525	2022.12.31	05:05:25.25	39.8472	39.0185	003.5	3.3	0.0	3.3	3.2	0.0	0.0	Ke	KEDEK-KEMAH (ERZINCAN) [North West  1.9 km]
000036	20221231035717	2022.12.31	03:57:17.40	40.1202	27.1172	012.7	2.0	0.0	2.0	0.0	0.0	0.0	Ke	DIKMEN-BIGA (CANAKKALE) [South West  2.6 km]
000037	20221231024158	2022.12.31	02:41:58.56	38.3592	27.2175	006.1	2.8	0.0	2.8	0.0	0.0	0.0	Ke	GOKDERE-BORNOVA (IZMIR) [South West  3.1 km]
000038	20221231010849	2022.12.31	01:08:49.34	40.1630	31.7532	014.1	2.3	0.0	2.3	0.0	0.0	0.0	Ke	HIRKATEPE-BEYPAZARI (ANKARA) [South 3.8 km]
000039	20221231002925	2022.12.31	00:29:25.30	40.7877	30.9545	005.0	2.0	0.0	2.0	0.0	0.0	0.0	Ke	YESILOVA-GOLYAKA (DUZCE) [North 1.3 km]
000040	20221230234610	2022.12.30	23:46:10.42	39.4057	28.2273	006.3	2.6	0.0	2.6	0.0	0.0	0.0	Ke	DURASILAR-BIGADIC (BALIKESIR) [North West  0.8 km]
000041	20221230191406	2022.12.30	19:14:06.46	38.3672	27.2207	005.4	2.2	0.0	2.2	0.0	0.0	0.0	Ke	ZAFER-BUCA (IZMIR) [North 1.7 km]
000042	20221230165233	2022.12.30	16:52:33.43	35.2757	26.6912	001.7	3.0	0.0	3.0	2.9	0.0	0.0	Ke	GIRIT ADASI (AKDENIZ)
000043	20221230163633	2022.12.30	16:36:33.22	35.1177	26.7433	009.8	2.0	0.0	2.0	0.0	0.0	0.0	Ke	GIRIT ADASI (AKDENIZ)
000044	20221230155515	2022.12.30	15:55:15.60	39.4637	44.3837	005.0	2.8	0.0	2.8	0.0	0.0	0.0	Ke	UZUNYAZI-DOGUBAYAZIT (AGRI) [North East  3.5 km]
000045	20221230152905	2022.12.30	15:29:05.05	35.4508	26.6717	008.9	2.2	0.0	2.2	0.0	0.0	0.0	Ke	GIRIT ADASI (AKDENIZ)
000046	20221230151542	2022.12.30	15:15:42.64	38.3375	27.2237	007.1	2.4	0.0	2.4	0.0	0.0	0.0	Ke	ZAFER-BUCA (IZMIR) [South 1.6 km]
000047	20221230145812	2022.12.30	14:58:12.67	38.3612	27.2257	007.2	2.6	0.0	2.6	0.0	0.0	0.0	Ke	ZAFER-BUCA (IZMIR) [North 1.1 km]
000048	20221230125322	2022.12.30	12:53:22.79	38.3553	27.2190	007.4	2.0	0.0	2.0	0.0	0.0	0.0	Ke	ZAFER-BUCA (IZMIR) [North West  0.6 km]
000049	20221230111036	2022.12.30	11:10:36.92	40.0013	41.8483	009.3	2.4	0.0	2.4	0.0	0.0	0.0	Ke	ESENDERE-PASINLER (ERZURUM) [South East  2.7 km]
000050	20221230102903	2022.12.30	10:29:03.92	40.6115	28.9633	005.4	3.4	0.0	3.4	3.2	0.0	0.0	Ke	ESENKOY-CINARCIK (YALOVA) [South East  1.3 km]
000051	20221230091148	2022.12.30	09:11:48.30	40.7913	31.1780	004.5	2.0	0.0	2.0	0.0	0.0	0.0	Ke	KARACALI- (DUZCE) [South East  0.9 km]
000052	20221230084141	2022.12.30	08:41:41.91	38.3568	27.2047	004.2	2.4	0.0	2.4	0.0	0.0	0.0	Ke	ZAFER-BUCA (IZMIR) [North West  1.7 km]
000053	20221230074901	2022.12.30	07:49:01.92	38.3710	27.2057	003.6	2.9	0.0	2.9	0.0	0.0	0.0	Ke	ZAFER-BUCA (IZMIR) [North West  2.7 km]
000054	20221230072001	2022.12.30	07:20:01.91	38.3648	27.1998	004.4	3.5	0.0	3.5	3.5	0.0	0.0	Ke	ZAFER-BUCA (IZMIR) [North West  2.5 km]
000055	20221230065813	2022.12.30	06:58:13.47	38.3478	27.2208	005.0	2.1	0.0	2.1	0.0	0.0	0.0	Ke	ZAFER-BUCA (IZMIR) [South West  0.5 km]
000056	20221230064258	2022.12.30	06:42:58.63	38.3797	27.2255	002.2	2.9	0.0	2.9	0.0	0.0	0.0	Ke	GOKDERE-BORNOVA (IZMIR) [West 1.4 km]
000057	20221230061140	2022.12.30	06:11:40.05	37.0825	28.3842	010.4	2.0	0.0	2.0	0.0	0.0	0.0	Ke	KIZILAGAC-ULA (MUGLA) [East 1.9 km]
000058	20221230032414	2022.12.30	03:24:14.10	35.2047	26.3562	007.5	2.6	0.0	2.6	0.0	0.0	0.0	Ke	GIRIT ADASI (AKDENIZ)
000059	20221230032142	2022.12.30	03:21:42.29	37.0850	28.4275	004.5	2.2	0.0	2.2	0.0	0.0	0.0	Ke	YESILOVA-ULA (MUGLA) [North 1.9 km]
000060	20221230025836	2022.12.30	02:58:36.76	37.6252	30.7235	008.3	2.1	0.0	2.1	0.0	0.0	0.0	Ke	CAMLIDERE-AGLASUN (BURDUR) [South East  3.7 km]
000061	20221230021751	2022.12.30	02:17:51.70	38.3500	27.2175	005.5	2.3	0.0	2.3	0.0	0.0	0.0	Ke	GOKDERE-BORNOVA (IZMIR) [South West  3.9 km]
000062	20221229212356	2022.12.29	21:23:56.08	37.9112	29.2175	006.9	3.4	0.0	3.4	3.2	0.0	0.0	Ke	IRLIGANLI- (DENIZLI) [North East  4.4 km]
000063	20221229174700	2022.12.29	17:47:00.94	35.1335	37.6387	005.0	3.1	0.0	3.1	3.0	0.0	0.0	Ke	SURIYE
000064	20221229170246	2022.12.29	17:02:46.90	36.8212	35.2617	005.4	2.3	0.0	2.3	0.0	0.0	0.0	Ke	HACIHASAN-KARATAS (ADANA) [North 10.4 km]
000065	20221229142504	2022.12.29	14:25:04.61	36.2638	29.0683	006.4	2.0	0.0	2.0	0.0	0.0	0.0	Ke	AKDENIZ
000066	20221229140345	2022.12.29	14:03:45.72	35.8705	29.4225	010.3	4.1	0.0	4.1	3.8	0.0	0.0	Ke	AKDENIZ
000067	20221229132844	2022.12.29	13:28:44.50	40.7755	30.9703	005.2	2.0	0.0	2.0	0.0	0.0	0.0	Ke	YAZLIK-GOLYAKA (DUZCE) [South West  0.9 km]
000068	20221229123745	2022.12.29	12:37:45.74	39.5890	29.2452	008.4	2.0	0.0	2.0	0.0	0.0	0.0	Ke	CAMALAN-TAVSANLI (KUTAHYA) [North 2.1 km]
000069	20221229100556	2022.12.29	10:05:56.87	37.0325	28.2593	003.1	2.1	0.0	2.1	0.0	0.0	0.0	Ke	GOKOVA KORFEZI (AKDENIZ)
000070	20221229092343	2022.12.29	09:23:43.07	36.4328	30.5152	025.3	2.1	0.0	2.1	0.0	0.0	0.0	Ke	TEKIROVA-KEMER (ANTALYA) [South 7.7 km]
000071	20221229082958	2022.12.29	08:29:58.87	38.6925	41.6135	013.7	2.0	0.0	2.0	0.0	0.0	0.0	Ke	KARAAGACLI- (MUS) [West 1.8 km]
000072	20221229070539	2022.12.29	07:05:39.24	40.8295	42.7898	007.9	2.0	0.0	2.0	0.0	0.0	0.0	Ke	BALCESME-GOLE (ARDAHAN) [West 3.0 km]
000073	20221229052208	2022.12.29	05:22:08.17	37.7848	29.4083	005.0	2.3	0.0	2.3	0.0	0.0	0.0	Ke	YUKARIDAGDERE-HONAZ (DENIZLI) [North East  0.5 km]
000074	20221229050109	2022.12.29	05:01:09.22	39.0797	44.1995	012.1	2.2	0.0	2.2	0.0	0.0	0.0	Ke	ARALIK-CALDIRAN (VAN) [South East  5.7 km]
000075	20221229041540	2022.12.29	04:15:40.81	37.0793	28.4448	004.2	2.1	0.0	2.1	0.0	0.0	0.0	Ke	YESILOVA-ULA (MUGLA) [North East  2.2 km]
000076	20221229040830	2022.12.29	04:08:30.01	40.2388	29.3295	006.3	2.0	0.0	2.0	0.0	0.0	0.0	Ke	DUDAKLI-KESTEL (BURSA) [North East  1.4 km]
000077	20221229040014	2022.12.29	04:00:14.27	38.1092	38.2955	005.0	2.0	0.0	2.0	0.0	0.0	0.0	Ke	KALECIK-CELIKHAN (ADIYAMAN) [South West  1.5 km]
000078	20221229033930	2022.12.29	03:39:30.53	36.4162	26.7813	112.7	2.6	0.0	2.6	0.0	0.0	0.0	Ke	AKDENIZ
000079	20221229013153	2022.12.29	01:31:53.34	38.3462	27.2008	004.6	2.5	0.0	2.5	0.0	0.0	0.0	Ke	GOKDERE-BORNOVA (IZMIR) [South West  5.1 km]
000080	20221229005102	2022.12.29	00:51:02.74	36.3995	26.9922	006.8	3.2	0.0	3.2	3.2	0.0	0.0	Ke	AKDENIZ
000081	20221229002245	2022.12.29	00:22:45.77	40.7873	30.9218	006.0	2.3	0.0	2.3	0.0	0.0	0.0	Ke	DEREKOY-GUMUSOVA (DUZCE) [South 2.0 km]
000082	20221228232152	2022.12.28	23:21:52.13	35.9403	32.6577	026.2	2.1	0.0	2.1	0.0	0.0	0.0	Ke	ANAMUR ACIKLARI-MERSIN (AKDENIZ)
000083	20221228185456	2022.12.28	18:54:56.14	38.9690	26.1310	010.5	2.4	0.0	2.4	0.0	0.0	0.0	Ke	MIDILLI ADASI GUNEYI (EGE DENIZI)
000084	20221228154036	2022.12.28	15:40:36.56	40.0357	42.3088	005.0	2.5	0.0	2.5	0.0	0.0	0.0	Ke	ALICEYREK-HORASAN (ERZURUM) [South East  1.2 km]
000085	20221228152349	2022.12.28	15:23:49.30	35.3938	31.4062	005.0	2.1	0.0	2.1	0.0	0.0	0.0	Ke	AKDENIZ
000086	20221228135723	2022.12.28	13:57:23.71	36.1142	28.1402	006.5	2.0	0.0	2.0	0.0	0.0	0.0	Ke	RODOS ADASI (AKDENIZ)
000087	20221228082120	2022.12.28	08:21:20.56	37.5190	36.1392	007.3	2.5	0.0	2.5	0.0	0.0	0.0	Ke	KOCLU-KADIRLI (OSMANIYE) [North West  4.9 km]
000088	20221228075207	2022.12.28	07:52:07.36	41.1213	34.1672	005.0	2.4	0.0	2.4	0.0	0.0	0.0	Ke	CELTIKCI-TOSYA (KASTAMONU) [North East  2.4 km]
000089	20221228074511	2022.12.28	07:45:11.33	41.0995	34.2083	001.4	4.0	0.0	3.9	4.0	0.0	0.0	Ke	CAYBASI-TOSYA (KASTAMONU) [East 1.4 km]
000090	20221228044212	2022.12.28	04:42:12.19	37.1058	29.0128	017.5	2.3	0.0	2.3	0.0	0.0	0.0	Ke	SANDALCIK-ACIPAYAM (DENIZLI) [West 7.3 km]
000091	20221228032021	2022.12.28	03:20:21.68	35.3182	26.9660	005.6	2.2	0.0	2.2	0.0	0.0	0.0	Ke	GIRIT ADASI (AKDENIZ)
000092	20221228031925	2022.12.28	03:19:25.09	35.1163	27.1830	005.0	2.4	0.0	2.4	0.0	0.0	0.0	Ke	AKDENIZ
000093	20221228015925	2022.12.28	01:59:25.52	37.8828	26.9220	007.7	2.2	0.0	2.2	0.0	0.0	0.0	Ke	KUSADASI KORFEZI (EGE DENIZI)
000094	20221228011229	2022.12.28	01:12:29.16	39.4700	26.2392	006.2	2.7	0.0	2.7	0.0	0.0	0.0	Ke	BEKTAS-AYVACIK (CANAKKALE) [South 3.4 km]
000095	20221227194631	2022.12.27	19:46:31.28	40.4227	28.3710	005.3	2.5	0.0	2.5	0.0	0.0	0.0	Ke	BAYRAMDERE-KARACABEY (BURSA) [North West  4.4 km]
000096	20221227192318	2022.12.27	19:23:18.99	41.0902	43.7865	018.2	2.4	0.0	2.4	0.0	0.0	0.0	Ke	GURCISTAN
000097	20221227192151	2022.12.27	19:21:51.04	41.2023	43.8825	006.2	2.9	0.0	2.9	0.0	0.0	0.0	Ke	GURCISTAN
000098	20221227185034	2022.12.27	18:50:34.78	35.6175	28.0207	009.7	2.2	0.0	2.2	0.0	0.0	0.0	Ke	AKDENIZ
000099	20221227183459	2022.12.27	18:34:59.88	40.8317	42.8182	009.8	2.9	0.0	2.9	0.0	0.0	0.0	Ke	BALCESME-GOLE (ARDAHAN) [West 0.6 km]
000100	20221227183337	2022.12.27	18:33:37.23	36.7817	28.2773	062.5	3.5	0.0	3.5	3.5	0.0	0.0	Ke	TURUNC-MARMARIS (MUGLA) [North East  2.7 km]
000101	20221227181506	2022.12.27	18:15:06.70	37.3745	37.1060	005.7	3.6	0.0	3.5	3.6	0.0	0.0	Ke	MAKSUTUSAGI-PAZARCIK (KAHRAMANMARAS) [South East  2.4 km]
000102	20221227180933	2022.12.27	18:09:33.97	37.4148	37.1312	008.0	2.1	0.0	2.1	0.0	0.0	0.0	Ke	DOGANLI-PAZARCIK (KAHRAMANMARAS) [West 2.2 km]
000103	20221227172701	2022.12.27	17:27:01.32	40.8395	42.8170	014.3	2.4	0.0	2.4	0.0	0.0	0.0	Ke	BALCESME-GOLE (ARDAHAN) [North West  1.1 km]
000104	20221227163314	2022.12.27	16:33:14.38	40.0328	42.2700	005.0	3.9	0.0	3.6	3.9	0.0	0.0	Ke	ALICEYREK-HORASAN (ERZURUM) [South West  2.4 km]
000105	20221227145232	2022.12.27	14:52:32.77	35.5458	27.2760	010.9	2.2	0.0	2.2	0.0	0.0	0.0	Ke	AKDENIZ
000106	20221227132825	2022.12.27	13:28:25.69	40.8072	31.0332	004.9	2.2	0.0	2.2	0.0	0.0	0.0	Ke	ICMELER-GOLYAKA (DUZCE) [South East  1.7 km]
000107	20221227131447	2022.12.27	13:14:47.70	39.5098	41.1907	005.4	2.6	0.0	2.6	0.0	0.0	0.0	Ke	YIGITLER-TEKMAN (ERZURUM) [East 2.9 km]
000108	20221227115119	2022.12.27	11:51:19.03	39.3095	43.7902	007.1	2.0	0.0	2.0	0.0	0.0	0.0	Ke	ATADAMI-DIYADIN (AGRI) [North East  2.4 km]
000109	20221227104921	2022.12.27	10:49:21.66	36.4712	44.8958	005.0	3.5	0.0	3.4	3.5	0.0	0.0	Ke	IRAN
000110	20221227102156	2022.12.27	10:21:56.49	38.3268	38.8338	005.0	2.0	0.0	2.0	0.0	0.0	0.0	Ke	UYANIK-KALE (MALATYA) [South West  2.6 km]
000111	20221227053730	2022.12.27	05:37:30.25	37.0977	28.3848	004.9	2.4	0.0	2.4	0.0	0.0	0.0	Ke	KIZILAGAC-ULA (MUGLA) [North East  2.5 km]
000112	20221227043958	2022.12.27	04:39:58.69	39.5180	36.5518	008.5	2.9	0.0	2.9	0.0	0.0	0.0	Ke	BUYUKYUREGIL-SARKISLA (SIVAS) [West 1.6 km]
000113	20221227010601	2022.12.27	01:06:01.60	38.8322	26.4160	008.4	2.3	0.0	2.3	0.0	0.0	0.0	Ke	EGE DENIZI
000114	20221226230659	2022.12.26	23:06:59.26	38.3722	27.2283	005.4	2.6	0.0	2.6	0.0	0.0	0.0	Ke	GOKDERE-BORNOVA (IZMIR) [South West  1.4 km]
000115	20221226201554	2022.12.26	20:15:54.71	40.1420	31.7077	012.3	2.8	0.0	2.8	0.0	0.0	0.0	Ke	ULUKOY-NALLIHAN (ANKARA) [South East  4.5 km]
000116	20221226185031	2022.12.26	18:50:31.52	37.3467	29.4845	009.5	2.1	0.0	2.1	0.0	0.0	0.0	Ke	KUMAFSARI-ACIPAYAM (DENIZLI) [North West  3.8 km]
000117	20221226182349	2022.12.26	18:23:49.42	37.3390	29.4950	007.8	2.6	0.0	2.6	0.0	0.0	0.0	Ke	KUMAFSARI-ACIPAYAM (DENIZLI) [North West  2.5 km]
000118	20221226171454	2022.12.26	17:14:54.99	37.9380	36.5425	005.0	2.2	0.0	2.2	0.0	0.0	0.0	Ke	KURUCAOVA- (KAHRAMANMARAS) [South West  3.7 km]
000119	20221226121013	2022.12.26	12:10:13.54	35.8298	29.9907	005.0	2.4	0.0	2.4	0.0	0.0	0.0	Ke	AKDENIZ
000120	20221226112517	2022.12.26	11:25:17.54	38.7175	30.3828	006.2	2.0	0.0	2.0	0.0	0.0	0.0	Ke	TINAZTEPE-SINANPASA (AFYONKARAHISAR) [South East  1.3 km]
000121	20221226095745	2022.12.26	09:57:45.21	39.2592	27.7462	007.2	2.4	0.0	2.4	0.0	0.0	0.0	Ke	CEVIRCEK-SOMA (MANISA) [North West  2.8 km]
000122	20221226080325	2022.12.26	08:03:25.60	37.2122	36.0840	005.6	2.8	0.0	2.8	0.0	0.0	0.0	Ke	ORHANIYE- (OSMANIYE) [North East  1.7 km]
000123	20221226080155	2022.12.26	08:01:55.02	38.9262	27.3577	006.3	2.6	0.0	2.6	0.0	0.0	0.0	Ke	RECEPLI- (MANISA) [North East  1.5 km]
000124	20221226065128	2022.12.26	06:51:28.08	35.8747	30.0398	020.7	2.0	0.0	2.0	0.0	0.0	0.0	Ke	AKDENIZ
000125	20221226054457	2022.12.26	05:44:57.35	38.3285	27.2295	006.7	2.1	0.0	2.1	0.0	0.0	0.0	Ke	BELENBASI-BUCA (IZMIR) [North West  4.9 km]
000126	20221226053936	2022.12.26	05:39:36.56	37.8332	26.7372	005.0	2.3	0.0	2.3	0.0	0.0	0.0	Ke	EGE DENIZI
000127	20221226020154	2022.12.26	02:01:54.25	38.1973	31.0587	008.9	2.0	0.0	2.0	0.0	0.0	0.0	Ke	EGIRLER-YALVAC (ISPARTA) [West 4.1 km]
000128	20221226014511	2022.12.26	01:45:11.43	39.8870	40.6283	001.2	2.9	0.0	2.9	0.0	0.0	0.0	Ke	SARIBABA-ASKALE (ERZURUM) [South 1.3 km]
000129	20221226014445	2022.12.26	01:44:45.61	39.8328	42.2317	027.3	2.0	0.0	2.0	0.0	0.0	0.0	Ke	CAYIRBEYLI-KARAYAZI (ERZURUM) [North East  1.2 km]
000130	20221226004455	2022.12.26	00:44:55.70	38.8905	43.6010	005.0	2.5	0.0	2.5	0.0	0.0	0.0	Ke	SAGLAMTAS- (VAN) [South 0.7 km]
000131	20221225223655	2022.12.25	22:36:55.23	36.3420	27.8382	053.7	2.2	0.0	2.2	0.0	0.0	0.0	Ke	AKDENIZ
000132	20221225201405	2022.12.25	20:14:05.68	37.0620	28.9205	008.8	2.7	0.0	2.7	0.0	0.0	0.0	Ke	OTMANLAR-KOYCEGIZ (MUGLA) [North 2.1 km]
000133	20221225194119	2022.12.25	19:41:19.90	35.6275	27.5833	005.0	2.6	0.0	2.6	0.0	0.0	0.0	Ke	AKDENIZ
000134	20221225161334	2022.12.25	16:13:34.65	37.0487	28.0832	003.3	3.2	0.0	3.2	3.1	0.0	0.0	Ke	KULTAK-MILAS (MUGLA) [North East  3.9 km]
000135	20221225161251	2022.12.25	16:12:51.13	37.0523	28.1023	010.2	2.0	0.0	2.0	0.0	0.0	0.0	Ke	SARNICKOY- (MUGLA) [South West  3.5 km]
000136	20221225152844	2022.12.25	15:28:44.62	40.7800	30.9745	005.0	2.2	0.0	2.2	0.0	0.0	0.0	Ke	YAZLIK-GOLYAKA (DUZCE) [South East  0.4 km]
000137	20221225145039	2022.12.25	14:50:39.39	37.8092	27.0073	005.5	2.0	0.0	2.0	0.0	0.0	0.0	Ke	KUSADASI KORFEZI (EGE DENIZI)
000138	20221225143528	2022.12.25	14:35:28.59	35.8293	26.7480	005.0	2.2	0.0	2.2	0.0	0.0	0.0	Ke	AKDENIZ
000139	20221225142943	2022.12.25	14:29:43.81	40.8223	31.3440	006.0	2.2	0.0	2.2	0.0	0.0	0.0	Ke	SARICOKEK-KAYNASLI (DUZCE) [North East  4.7 km]
000140	20221225133704	2022.12.25	13:37:04.16	38.0323	42.0222	003.4	2.6	0.0	2.6	0.0	0.0	0.0	Ke	SIRVAN (SIIRT) [South West  3.4 km]
000141	20221225102703	2022.12.25	10:27:03.68	41.7285	42.2508	007.1	2.4	0.0	2.4	0.0	0.0	0.0	Ke	TURKIYE-GURCISTAN SINIR BOLGESI
000142	20221225090608	2022.12.25	09:06:08.64	35.8423	30.9418	005.0	3.2	0.0	3.0	3.2	0.0	0.0	Ke	AKDENIZ
000143	20221225085514	2022.12.25	08:55:14.66	37.3437	29.5225	008.0	3.4	0.0	3.4	3.4	0.0	0.0	Ke	KUMAFSARI-ACIPAYAM (DENIZLI) [North 1.9 km]
000144	20221225084311	2022.12.25	08:43:11.89	37.3365	29.5167	007.0	2.7	0.0	2.7	0.0	0.0	0.0	Ke	KUMAFSARI-ACIPAYAM (DENIZLI) [North West  1.1 km]
000145	20221225045734	2022.12.25	04:57:34.06	40.7973	30.9800	005.0	2.5	0.0	2.5	0.0	0.0	0.0	Ke	YAZLIK-GOLYAKA (DUZCE) [North East  1.7 km]
000146	20221225043547	2022.12.25	04:35:47.15	41.1018	32.2050	007.0	2.3	0.0	2.3	0.0	0.0	0.0	Ke	HISARKOY-YENICE (KARABUK) [South West  10.2 km]
000147	20221225031844	2022.12.25	03:18:44.62	40.1040	32.7565	005.0	2.2	0.0	2.2	0.0	0.0	0.0	Ke	GUVENC-KAZAN (ANKARA) [South East  5.4 km]
000148	20221225025650	2022.12.25	02:56:50.54	36.0985	28.1158	005.9	2.8	0.0	2.8	0.0	0.0	0.0	Ke	RODOS ADASI (AKDENIZ)
000149	20221225023829	2022.12.25	02:38:29.49	38.3642	27.3723	007.0	2.2	0.0	2.2	0.0	0.0	0.0	Ke	VISNELI-KEMALPASA (IZMIR) [North West  3.4 km]
000150	20221225023821	2022.12.25	02:38:21.42	37.0598	28.4623	006.0	2.4	0.0	2.4	0.0	0.0	0.0	Ke	ELMALI-ULA (MUGLA) [North East  0.6 km]
