No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000021	20160101083452	2016.01.01	08:34:52.39	39.0392	35.8738	005.2	3.2	0.0	3.2	0.0	0.0	0.0	Ke	PALAS-SARIOGLAN (KAYSERI) [  1.44 km]
000022	20160101055242	2016.01.01	05:52:42.50	39.1538	29.0490	005.4	2.0	0.0	2.0	0.0	0.0	0.0	Ke	AHLATLICESME-SIMAV (KUTAHYA) [North East  1.7 km]
000023	20160101030314	2016.01.01	03:03:14.57	40.4055	27.1663	005.4	2.0	0.0	2.0	0.0	0.0	0.0	Ke	DEGIRMENCIK-BIGA (CANAKKALE) [South East  2.9 km]
000024	20160101020822	2016.01.01	02:08:22.15	40.2367	31.5908	013.8	2.1	0.0	2.1	0.0	0.0	0.0	Ke	NALLIGOLCUK-NALLIHAN (ANKARA) [South East  5.0 km]
000025	20151231225409	2015.12.31	22:54:09.20	39.5998	41.2000	006.8	2.6	0.0	2.6	0.0	0.0	0.0	Ke	TURNAGOL-TEKMAN (ERZURUM) [North East  2.4 km]
000026	20151231223833	2015.12.31	22:38:33.86	39.1160	27.8993	007.4	2.4	0.0	2.4	0.0	0.0	0.0	Ke	ALIFAKI-KIRKAGAC (MANISA) [East 1.7 km]
000027	20151231220022	2015.12.31	22:00:22.63	37.7860	32.0048	005.6	2.1	0.0	2.1	0.0	0.0	0.0	Ke	YATAGAN-MERAM (KONYA) [West 2.3 km]
000028	20151231213245	2015.12.31	21:32:45.69	36.6380	28.8098	012.5	2.3	0.0	2.3	0.0	0.0	0.0	Ke	DALAMAN ACIKLARI-MUGLA (AKDENIZ)
000029	20151231212159	2015.12.31	21:21:59.10	36.5788	28.8143	007.2	2.4	0.0	2.4	0.0	0.0	0.0	Ke	DALAMAN ACIKLARI-MUGLA (AKDENIZ)
000030	20151231192701	2015.12.31	19:27:01.43	38.5407	39.5443	007.7	2.5	0.0	2.5	0.0	0.0	0.0	Ke	KUCUKOVA-MADEN (ELAZIG) [South East  0.3 km]
000031	20151231173516	2015.12.31	17:35:16.36	36.6525	30.8742	072.7	2.6	0.0	2.6	2.8	0.0	0.0	Ke	ANTALYA KORFEZI (AKDENIZ)
000032	20151231155358	2015.12.31	15:53:58.24	38.8512	37.8215	005.0	2.1	0.0	2.1	0.0	0.0	0.0	Ke	SARIKIZ-HEKIMHAN (MALATYA) [North West  1.4 km]
000033	20151231144639	2015.12.31	14:46:39.65	39.5943	28.8750	003.6	2.3	0.0	2.3	0.0	0.0	0.0	Ke	KUZKOY-DURSUNBEY (BALIKESIR) [South West  1.5 km]
000034	20151231143128	2015.12.31	14:31:28.44	40.1907	28.9833	005.4	2.7	0.0	2.7	0.0	0.0	0.0	Ke	NILUFER (BURSA) [South East  2.6 km]
000035	20151231114645	2015.12.31	11:46:45.74	40.1532	31.5897	005.0	2.2	0.0	2.2	0.0	0.0	0.0	Ke	DAVUTOGLAN-NALLIHAN (ANKARA) [North West  5.6 km]
000036	20151231092149	2015.12.31	09:21:49.40	38.8052	37.8648	010.6	2.0	0.0	2.0	0.0	0.0	0.0	Ke	DURSUNLU-HEKIMHAN (MALATYA) [South East  1.7 km]
000037	20151231074239	2015.12.31	07:42:39.01	40.1285	30.7273	003.9	2.1	0.0	2.1	0.0	0.0	0.0	Ke	GUNEY-SARICAKAYA (ESKISEHIR) [South West  1.6 km]
000038	20151231073011	2015.12.31	07:30:11.89	36.2598	29.8058	055.8	2.3	0.0	2.3	0.0	0.0	0.0	Ke	YAVU-DEMRE (ANTALYA) [North West  2.5 km]
000039	20151231064742	2015.12.31	06:47:42.00	38.6387	43.1842	019.6	2.0	0.0	2.0	0.0	0.0	0.0	Ke	ARISU- (VAN) [North West  4.1 km]
000040	20151231035413	2015.12.31	03:54:13.97	38.1825	26.6055	003.0	2.4	0.0	2.4	0.0	0.0	0.0	Ke	DEMIRCILI-URLA (IZMIR) [South West  8.7 km]
000041	20151231032959	2015.12.31	03:29:59.76	38.8835	42.0835	012.0	2.0	0.0	2.0	0.0	0.0	0.0	Ke	UZGORUR-BULANIK (MUS) [South 5.4 km]
000042	20151231024122	2015.12.31	02:41:22.34	36.1170	28.2632	065.0	2.3	0.0	2.3	0.0	0.0	0.0	Ke	AKDENIZ
000043	20151231015016	2015.12.31	01:50:16.66	39.1527	29.0478	010.7	2.1	0.0	2.1	0.0	0.0	0.0	Ke	AHLATLICESME-SIMAV (KUTAHYA) [North East  1.2 km]
000044	20151231002435	2015.12.31	00:24:35.22	38.8303	43.5513	003.4	2.4	0.0	2.4	0.0	0.0	0.0	Ke	AKCIFT- (VAN) [West 2.4 km]
000045	20151230202306	2015.12.30	20:23:06.88	40.4027	26.2837	006.6	2.6	0.0	2.6	0.0	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000046	20151230194645	2015.12.30	19:46:45.97	39.1723	29.0742	005.0	3.1	0.0	3.1	0.0	0.0	0.0	Ke	AHLATLICESME-SIMAV (KUTAHYA) [North East  4.3 km]
000047	20151230185748	2015.12.30	18:57:48.62	37.4355	29.3818	005.0	2.4	0.0	2.4	0.0	0.0	0.0	Ke	ACIPAYAM (DENIZLI) [North East  2.9 km]
000048	20151230180854	2015.12.30	18:08:54.28	37.2512	35.9300	014.5	2.1	0.0	2.1	0.0	0.0	0.0	Ke	TOZLU-KADIRLI (OSMANIYE) [North 0.8 km]
000049	20151230175243	2015.12.30	17:52:43.27	37.3458	29.2862	015.6	2.2	0.0	2.2	0.0	0.0	0.0	Ke	CUBUKCULAR-ACIPAYAM (DENIZLI) [South East  1.5 km]
000050	20151230172617	2015.12.30	17:26:17.96	35.7803	43.3463	005.0	3.2	0.0	3.2	0.0	0.0	0.0	Ke	IRAK
000051	20151230165103	2015.12.30	16:51:03.25	37.6978	29.2367	005.0	2.4	0.0	2.4	0.0	0.0	0.0	Ke	KARATAS- (DENIZLI) [North East  5.7 km]
000052	20151230164122	2015.12.30	16:41:22.43	40.4767	28.7138	008.6	2.2	0.0	2.2	0.0	0.0	0.0	Ke	GEMLIK KORFEZI (MARMARA DENIZI)
000053	20151230061108	2015.12.30	06:11:08.18	39.2503	40.1912	003.6	2.3	0.0	2.3	0.0	0.0	0.0	Ke	ACIKGUNEY-KIGI (BINGOL) [South West  3.0 km]
000054	20151230032551	2015.12.30	03:25:51.56	37.7335	26.7763	012.8	2.4	0.0	2.4	0.0	0.0	0.0	Ke	SISAM ADASI (EGE DENIZI)
000055	20151230022018	2015.12.30	02:20:18.15	35.9545	29.2095	014.7	2.2	0.0	2.2	0.0	0.0	0.0	Ke	AKDENIZ
000056	20151230014943	2015.12.30	01:49:43.73	39.0653	33.4085	005.0	2.0	0.0	2.0	0.0	0.0	0.0	Ke	HACIBEKTASLI-SEREFLIKOCHISAR (ANKARA) [West 8.5 km]
000057	20151230012824	2015.12.30	01:28:24.92	36.0920	29.7365	005.0	2.3	0.0	2.3	0.0	0.0	0.0	Ke	KAS ACIKLARI-ANTALYA (AKDENIZ)
000058	20151230001531	2015.12.30	00:15:31.10	40.0495	40.0437	016.9	2.1	0.0	2.1	0.0	0.0	0.0	Ke	AGAMCAGAM-OTLUKBELI (ERZINCAN) [North West  4.5 km]
000059	20151229232853	2015.12.29	23:28:53.41	38.7988	37.8688	006.7	2.4	0.0	2.4	0.0	0.0	0.0	Ke	DURSUNLU-HEKIMHAN (MALATYA) [South East  2.4 km]
000060	20151229231826	2015.12.29	23:18:26.84	39.1543	29.1347	008.1	3.5	0.0	3.5	0.0	0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [North West  4.2 km]
000061	20151229231754	2015.12.29	23:17:54.77	39.1435	29.1377	011.1	3.6	0.0	3.6	0.0	0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [North West  3.3 km]
000062	20151229200934	2015.12.29	20:09:34.85	36.6195	26.5825	123.3	3.4	0.0	3.4	0.0	0.0	0.0	Ke	AKDENIZ
000063	20151229194728	2015.12.29	19:47:28.02	36.6065	26.9012	121.4	2.4	0.0	2.4	0.0	0.0	0.0	Ke	ONIKI ADALAR (AKDENIZ)
000064	20151229190434	2015.12.29	19:04:34.85	39.0052	26.4568	005.6	2.2	0.0	2.2	0.0	0.0	0.0	Ke	MIDILLI ADASI (EGE DENIZI)
000065	20151229184559	2015.12.29	18:45:59.07	38.6415	31.1147	005.0	2.8	0.0	2.8	0.0	0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North West  4.8 km]
000066	20151229160459	2015.12.29	16:04:59.41	37.4570	26.8463	007.9	2.0	0.0	2.0	0.0	0.0	0.0	Ke	EGE DENIZI
000067	20151229131047	2015.12.29	13:10:47.24	35.6578	27.9657	008.6	2.5	0.0	2.5	0.0	0.0	0.0	Ke	AKDENIZ
000068	20151229083227	2015.12.29	08:32:27.78	35.9700	34.6538	018.1	2.7	0.0	2.7	0.0	0.0	0.0	Ke	AKDENIZ
000069	20151229031830	2015.12.29	03:18:30.35	39.3402	29.0518	005.4	2.2	0.0	2.2	0.0	0.0	0.0	Ke	SUDOSEGI-SIMAV (KUTAHYA) [  3.75 km]
000070	20151229025716	2015.12.29	02:57:16.56	37.1973	28.9678	004.2	2.3	0.0	2.3	0.0	0.0	0.0	Ke	UZUNOLUK-BEYAGAC (DENIZLI) [  3.96 km]
000071	20151229021813	2015.12.29	02:18:13.61	38.9698	27.7867	006.5	2.0	0.0	2.0	0.0	0.0	0.0	Ke	SULEYMANLI-AKHISAR (MANISA) [South East  2.0 km]
000072	20151229021639	2015.12.29	02:16:39.02	37.7453	30.7867	001.5	2.4	0.0	2.4	0.0	0.0	0.0	Ke	DARIOREN- (ISPARTA) [North East  6.4 km]
000073	20151228222324	2015.12.28	22:23:24.21	38.4070	39.1237	009.2	2.5	0.0	2.5	0.0	0.0	0.0	Ke	KAMISLIK-SIVRICE (ELAZIG) [South 1.5 km]
000074	20151228193343	2015.12.28	19:33:43.99	35.5900	32.2535	060.9	2.2	0.0	2.2	0.0	0.0	0.0	Ke	AKDENIZ
000075	20151228171332	2015.12.28	17:13:32.73	40.1620	31.6625	006.5	2.0	0.0	2.0	0.0	0.0	0.0	Ke	KARAKOY-NALLIHAN (ANKARA) [South West  5.1 km]
000076	20151228153313	2015.12.28	15:33:13.69	36.1030	29.6547	006.8	2.5	0.0	2.5	0.0	0.0	0.0	Ke	BAYINDIR-KAS (ANTALYA) [South West  10.0 km]
000077	20151228145318	2015.12.28	14:53:18.78	38.4705	26.8103	010.2	2.1	0.0	2.1	0.0	0.0	0.0	Ke	IZMIR KORFEZI (EGE DENIZI)
000078	20151228145043	2015.12.28	14:50:43.71	38.4697	26.8105	016.4	2.6	0.0	2.6	0.0	0.0	0.0	Ke	IZMIR KORFEZI (EGE DENIZI)
000079	20151228143336	2015.12.28	14:33:36.85	39.6882	38.9623	005.0	3.5	0.0	3.5	0.0	0.0	0.0	Ke	HAKBILIR-KEMAH (ERZINCAN) [North East  2.2 km]
000080	20151228133718	2015.12.28	13:37:18.58	40.3493	35.0298	015.2	2.3	0.0	2.3	0.0	0.0	0.0	Ke	KOZLUCA- (CORUM) [North East  1.4 km]
000081	20151228091207	2015.12.28	09:12:07.23	36.1388	29.6852	002.7	2.0	0.0	2.0	0.0	0.0	0.0	Ke	BAYINDIR-KAS (ANTALYA) [South 5.3 km]
000082	20151228071936	2015.12.28	07:19:36.65	37.0388	28.3497	006.5	2.2	0.0	2.2	0.0	0.0	0.0	Ke	AKCAPINAR-ULA (MUGLA) [North 1.4 km]
000083	20151228063003	2015.12.28	06:30:03.21	40.8575	27.8825	009.2	2.0	0.0	2.0	0.0	0.0	0.0	Ke	MARMARA EREGLISI ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000084	20151228055635	2015.12.28	05:56:35.82	39.2760	40.2697	008.7	2.0	0.0	2.0	0.0	0.0	0.0	Ke	AGACOVEN-KIGI (BINGOL) [North East  0.8 km]
000085	20151228031950	2015.12.28	03:19:50.54	39.3402	40.7658	001.5	2.5	0.0	2.5	0.0	0.0	0.0	Ke	KAYNARPINAR-KARLIOVA (BINGOL) [South 4.3 km]
000086	20151228013327	2015.12.28	01:33:27.42	36.4523	31.7070	027.6	2.7	0.0	2.7	0.0	0.0	0.0	Ke	ANTALYA KORFEZI (AKDENIZ)
000087	20151228000851	2015.12.28	00:08:51.02	36.5657	27.2543	103.1	2.0	0.0	2.0	0.0	0.0	0.0	Ke	ONIKI ADALAR (AKDENIZ)
000088	20151227234535	2015.12.27	23:45:35.36	37.2092	31.1145	103.1	2.1	0.0	2.1	0.0	0.0	0.0	Ke	YESILVADI-SERIK (ANTALYA) [East 1.7 km]
000089	20151227165237	2015.12.27	16:52:37.70	39.2505	40.2265	002.6	2.2	0.0	2.2	0.0	0.0	0.0	Ke	ACIKGUNEY-KIGI (BINGOL) [South East  1.6 km]
000090	20151227153414	2015.12.27	15:34:14.60	37.3292	26.9547	011.2	2.1	0.0	2.1	0.0	0.0	0.0	Ke	EGE DENIZI
000091	20151227144906	2015.12.27	14:49:06.21	37.3338	27.0803	015.3	2.0	0.0	2.0	0.0	0.0	0.0	Ke	YENIHISAR ACIKLARI-AYDIN (EGE DENIZI)
000092	20151227135647	2015.12.27	13:56:47.63	37.3737	27.5872	005.3	2.3	0.0	2.3	0.0	0.0	0.0	Ke	KURUDERE-MILAS (MUGLA) [South West  3.1 km]
000093	20151227131727	2015.12.27	13:17:27.62	39.0812	27.8825	012.0	2.8	0.0	2.8	0.0	0.0	0.0	Ke	SELCIKLI-AKHISAR (MANISA) [North West  1.4 km]
000094	20151227115600	2015.12.27	11:56:00.62	40.2093	31.5542	006.3	2.1	0.0	2.1	0.0	0.0	0.0	Ke	ATCA-NALLIHAN (ANKARA) [North East  1.7 km]
000095	20151227115308	2015.12.27	11:53:08.03	40.4135	26.1652	011.9	2.6	0.0	2.6	0.0	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000096	20151227065722	2015.12.27	06:57:22.54	38.6775	43.1395	002.8	2.4	0.0	2.4	0.0	0.0	0.0	Ke	MOLLAKASIM- (VAN) [West 4.3 km]
000097	20151227025435	2015.12.27	02:54:35.66	36.8418	27.4960	010.7	2.9	0.0	2.9	0.0	0.0	0.0	Ke	GOKOVA KORFEZI (AKDENIZ)
000098	20151227013429	2015.12.27	01:34:29.96	40.6882	27.4722	009.1	2.0	0.0	2.0	0.0	0.0	0.0	Ke	GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000099	20151227010022	2015.12.27	01:00:22.82	40.6763	27.4582	008.1	2.2	0.0	2.2	0.0	0.0	0.0	Ke	GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000100	20151227005356	2015.12.27	00:53:56.88	40.6782	27.4603	010.4	2.1	0.0	2.1	0.0	0.0	0.0	Ke	GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000101	20151226235430	2015.12.26	23:54:30.74	35.5400	27.3803	021.8	2.4	0.0	2.4	0.0	0.0	0.0	Ke	AKDENIZ
000102	20151226223106	2015.12.26	22:31:06.83	40.6785	27.4640	009.4	2.7	0.0	2.7	0.0	0.0	0.0	Ke	GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000103	20151226212821	2015.12.26	21:28:21.30	36.0167	34.9852	020.9	2.0	0.0	2.0	0.0	0.0	0.0	Ke	DOGU AKDENIZ
000104	20151226195109	2015.12.26	19:51:09.18	36.8165	27.5865	011.4	2.6	0.0	2.6	0.0	0.0	0.0	Ke	GOKOVA KORFEZI (AKDENIZ)
000105	20151226181413	2015.12.26	18:14:13.91	36.8273	39.0060	019.1	2.2	0.0	2.2	0.0	0.0	0.0	Ke	VARLIALAN-HARRAN (SANLIURFA) [West 0.3 km]
000106	20151226172455	2015.12.26	17:24:55.40	39.7898	41.8493	006.2	2.0	0.0	2.0	0.0	0.0	0.0	Ke	SARITAS-KOPRUKOY (ERZURUM) [North West  2.2 km]
000107	20151226162802	2015.12.26	16:28:02.97	38.2617	31.0472	002.6	2.3	0.0	2.3	0.0	0.0	0.0	Ke	AKCASAR-YALVAC (ISPARTA) [North West  0.4 km]
000108	20151226151801	2015.12.26	15:18:01.56	35.4870	27.3565	017.3	3.3	0.0	3.3	0.0	0.0	0.0	Ke	AKDENIZ
000109	20151226150451	2015.12.26	15:04:51.76	35.5800	27.2738	014.5	3.0	0.0	3.0	0.0	0.0	0.0	Ke	AKDENIZ
000110	20151226150110	2015.12.26	15:01:10.05	36.1412	29.6538	005.0	2.6	0.0	2.6	0.0	0.0	0.0	Ke	BAYINDIR-KAS (ANTALYA) [South West  4.0 km]
000111	20151226140009	2015.12.26	14:00:09.22	38.4928	40.5428	005.0	3.3	0.0	3.3	0.0	0.0	0.0	Ke	TUZLA-LICE (DIYARBAKIR) [North West  0.2 km]
000112	20151226135704	2015.12.26	13:57:04.58	40.4315	28.7793	005.3	2.4	0.0	2.4	0.0	0.0	0.0	Ke	GEMLIK KORFEZI (MARMARA DENIZI)
000113	20151226131249	2015.12.26	13:12:49.78	38.3297	42.8187	001.5	2.0	0.0	2.0	0.0	0.0	0.0	Ke	KUSLUK-GEVAS (VAN) [South 2.5 km]
000114	20151226131215	2015.12.26	13:12:15.74	38.3810	42.8252	005.0	2.0	0.0	2.0	0.0	0.0	0.0	Ke	AYDINOCAK-GEVAS (VAN) [South West  2.2 km]
000115	20151226130825	2015.12.26	13:08:25.79	38.8003	43.4753	005.0	2.7	0.0	2.7	0.0	0.0	0.0	Ke	DEREBEY- (VAN) [North West  1.7 km]
000116	20151226121947	2015.12.26	12:19:47.44	37.1050	28.6595	008.8	2.1	0.0	2.1	0.0	0.0	0.0	Ke	KAVAKCALI-ULA (MUGLA) [East 1.5 km]
000117	20151226120438	2015.12.26	12:04:38.29	35.5245	27.4678	021.5	2.6	0.0	2.6	0.0	0.0	0.0	Ke	AKDENIZ
000118	20151226115654	2015.12.26	11:56:54.64	35.5895	27.2485	006.0	2.5	0.0	2.5	0.0	0.0	0.0	Ke	AKDENIZ
000119	20151226114230	2015.12.26	11:42:30.46	35.6620	27.1973	005.0	2.6	0.0	2.6	0.0	0.0	0.0	Ke	AKDENIZ
000120	20151226113721	2015.12.26	11:37:21.74	35.6968	27.2670	010.5	2.5	0.0	2.5	0.0	0.0	0.0	Ke	AKDENIZ
000121	20151226110631	2015.12.26	11:06:31.84	35.5012	27.3117	018.4	3.1	0.0	3.1	0.0	0.0	0.0	Ke	AKDENIZ
000122	20151226110050	2015.12.26	11:00:50.45	35.5172	27.3490	019.3	5.4	0.0	5.4	5.1	0.0	0.0	Ke	AKDENIZ
000123	20151226092717	2015.12.26	09:27:17.70	37.1070	28.8227	009.4	2.2	0.0	2.2	0.0	0.0	0.0	Ke	YAYLA-KOYCEGIZ (MUGLA) [North East  11.9 km]
000124	20151226080220	2015.12.26	08:02:20.37	38.8397	37.8715	009.4	2.1	0.0	2.1	0.0	0.0	0.0	Ke	SARIKIZ-HEKIMHAN (MALATYA) [South East  2.4 km]
000125	20151226075414	2015.12.26	07:54:14.55	38.7947	37.8597	011.8	2.4	0.0	2.4	0.0	0.0	0.0	Ke	DURSUNLU-HEKIMHAN (MALATYA) [South 2.7 km]
000126	20151226073706	2015.12.26	07:37:06.63	41.8237	43.1145	006.8	3.0	0.0	3.0	0.0	0.0	0.0	Ke	TURKGOZU-POSOF (ARDAHAN) [North East  34.1 km]
000127	20151226071629	2015.12.26	07:16:29.53	40.7378	29.0875	005.4	2.4	0.0	2.4	0.0	0.0	0.0	Ke	CINARCIK ACIKLARI-YALOVA (MARMARA DENIZI)
000128	20151226071225	2015.12.26	07:12:25.16	40.7345	29.0805	007.0	2.7	0.0	2.7	0.0	0.0	0.0	Ke	CINARCIK (YALOVA) [North West  9.9 km]
000129	20151226065231	2015.12.26	06:52:31.71	40.7317	29.0692	005.3	2.2	0.0	2.2	0.0	0.0	0.0	Ke	CINARCIK (YALOVA) [North West  9.1 km]
000130	20151226062248	2015.12.26	06:22:48.20	41.1235	33.8525	001.2	2.7	0.0	2.7	0.0	0.0	0.0	Ke	YUKARIBERCIN-TOSYA (KASTAMONU) [North West  7.1 km]
000131	20151226053209	2015.12.26	05:32:09.19	36.1003	30.8143	018.6	2.9	0.0	2.9	0.0	0.0	0.0	Ke	AKDENIZ
000132	20151226051617	2015.12.26	05:16:17.68	35.6007	31.4785	007.8	2.6	0.0	2.6	0.0	0.0	0.0	Ke	AKDENIZ
000133	20151226045145	2015.12.26	04:51:45.57	35.4992	31.2158	005.3	4.1	0.0	4.1	4.1	0.0	0.0	Ke	AKDENIZ
000134	20151226022934	2015.12.26	02:29:34.18	38.0647	43.0623	001.3	2.1	0.0	2.1	0.0	0.0	0.0	Ke	AKCABUK-CATAK (VAN) [North East  4.0 km]
000135	20151226020238	2015.12.26	02:02:38.52	35.0128	33.4415	061.1	2.2	0.0	2.2	0.0	0.0	0.0	Ke	KIBRIS-LEFKOSA
000136	20151226004139	2015.12.26	00:41:39.63	38.5002	40.5350	005.0	3.1	0.0	3.1	0.0	0.0	0.0	Ke	TUZLA-LICE (DIYARBAKIR) [South 0.5 km]
000137	20151225231606	2015.12.25	23:16:06.71	38.4725	43.9003	007.4	2.1	0.0	2.1	0.0	0.0	0.0	Ke	HAZINE-OZALP (VAN) [  4.49 km]
000138	20151225184848	2015.12.25	18:48:48.38	39.3080	40.2115	005.0	2.3	0.0	2.3	0.0	0.0	0.0	Ke	SABIRTASI-KIGI (BINGOL) [  3 km]
000139	20151225180954	2015.12.25	18:09:54.38	38.0262	26.6773	013.4	2.6	0.0	2.6	0.0	0.0	0.0	Ke	EGE DENIZI
000140	20151225175941	2015.12.25	17:59:41.18	35.5200	27.3065	006.8	2.3	0.0	2.3	0.0	0.0	0.0	Ke	AKDENIZ
000141	20151225142228	2015.12.25	14:22:28.44	35.2893	27.5613	012.0	2.7	0.0	2.7	0.0	0.0	0.0	Ke	AKDENIZ
000142	20151225133602	2015.12.25	13:36:02.44	36.5003	34.2560	006.7	2.3	0.0	2.3	0.0	0.0	0.0	Ke	KUMKUYU-ERDEMLI (MERSIN) [South East  4.9 km]
000143	20151225095519	2015.12.25	09:55:19.98	39.3500	27.9608	019.5	2.0	0.0	2.0	0.0	0.0	0.0	Ke	AKCAKISRAK-SINDIRGI (BALIKESIR) [South West  0.4 km]
000144	20151225094536	2015.12.25	09:45:36.37	38.9142	43.5387	016.6	2.1	0.0	2.1	0.0	0.0	0.0	Ke	COLPAN- (VAN) [North 1.6 km]
000145	20151225060053	2015.12.25	06:00:53.70	38.8885	27.1023	007.6	2.3	0.0	2.3	0.0	0.0	0.0	Ke	BAHCEDERE-ALIAGA (IZMIR) [South West  1.9 km]
000146	20151225041938	2015.12.25	04:19:38.20	39.7250	43.3908	010.4	2.0	0.0	2.0	0.0	0.0	0.0	Ke	IKIYAMAC-TASLICAY (AGRI) [North 0.7 km]
000147	20151225032503	2015.12.25	03:25:03.94	39.2057	27.8122	008.9	2.1	0.0	2.1	0.0	0.0	0.0	Ke	ALACALAR-KIRKAGAC (MANISA) [West 2.2 km]
000148	20151225013457	2015.12.25	01:34:57.34	39.1710	36.1868	001.5	2.1	0.0	2.1	0.0	0.0	0.0	Ke	TALAZOGLU-GEMEREK (SIVAS) [South West  3.3 km]
000149	20151224211728	2015.12.24	21:17:28.93	36.4720	27.9622	059.1	2.6	0.0	2.6	0.0	0.0	0.0	Ke	AKDENIZ
000150	20151224204744	2015.12.24	20:47:44.06	39.2455	40.2782	009.2	2.0	0.0	2.0	0.0	0.0	0.0	Ke	DALLICA-KIGI (BINGOL) [South West  1.7 km]
000151	20151224202912	2015.12.24	20:29:12.33	39.3745	26.8963	005.0	2.3	0.0	2.3	0.0	0.0	0.0	Ke	HACIOGLU-GOMEC (BALIKESIR) [South West  1.7 km]
